s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 9.0560753E+000, 4.3249231E+001, 2.0625502E+001, 2.0239452E+001, 5.4633244E+001, 2.1089730E+001, 2.0263048E+001, 2.3987069E+001, 7.2483234E+001, 2.2063032E+001, 2.0185293E+001, 3.5628799E+001, 1.9318346E+001, 2.0064278E+001, 7.0209799E+001, 2.4260997E+001, 9.7476520E+001, 2.6091784E+001, 1.4230306E+002, 2.8418029E+001, 4.3681707E+001, 4.6435609E+001, 2.5068294E+001, 2.4298046E+001, 5.7488181E+001, 2.6152427E+001, 2.5538158E+001, 2.6025563E+001, 7.5103411E+001, 2.8061342E+001, 2.8219447E+001, 3.7927567E+001, 2.3688431E+001, 2.7239422E+001, 7.3174109E+001, 2.6013050E+001, 1.0009646E+002, 2.7978115E+001, 1.4412243E+002, 3.0443087E+001, 4.6796081E+001, 1.7634538E+001, 1.8690913E+001, 1.9274862E+001, 1.9638774E+001, 1.9737408E+001, 1.9777405E+001, 1.9844771E+001, 1.9861895E+001, 1.9991919E+001, 1.7514107E+001, 1.9191391E+001, 2.0225088E+001, 2.0815835E+001, 2.1232487E+001, 2.1426213E+001, 2.1429637E+001, 2.1372011E+001, 2.0947267E+001, 1.7891506E+001, 1.8852942E+001, 1.9239052E+001, 1.9811781E+001, 1.9452958E+001, 1.9502193E+001, 1.9584645E+001, 1.9509744E+001, 1.9781095E+001, 1.9514625E+001, 2.1345056E+001, 2.2684543E+001, 2.6032400E+001, 2.7494068E+001, 2.8057425E+001, 2.2811631E+001, 2.7452583E+001, 2.5666646E+001
 1.0062306E+001, 4.2507623E+001, 2.0151045E+001, 2.0232616E+001, 5.3768169E+001, 2.0589853E+001, 2.0257388E+001, 2.3845125E+001, 7.1522252E+001, 2.1689079E+001, 2.0183662E+001, 3.5317589E+001, 1.9618780E+001, 2.0072967E+001, 6.9594370E+001, 2.4209557E+001, 9.6718697E+001, 2.6027046E+001, 1.4139057E+002, 2.8333340E+001, 4.3478268E+001, 4.5710947E+001, 2.5195737E+001, 2.3324505E+001, 5.6439911E+001, 2.6227019E+001, 2.4372823E+001, 2.5707853E+001, 7.3792773E+001, 2.8072691E+001, 2.6722835E+001, 3.7372562E+001, 2.3472236E+001, 2.5600682E+001, 7.2409895E+001, 2.5952078E+001, 9.9242070E+001, 2.7903810E+001, 1.4316887E+002, 3.0348073E+001, 4.6562446E+001, 1.7640345E+001, 1.8698199E+001, 1.9280377E+001, 1.9642001E+001, 1.9739248E+001, 1.9778411E+001, 1.9845724E+001, 1.9863205E+001, 1.9996609E+001, 1.7738915E+001, 1.9477342E+001, 2.0584656E+001, 2.1239145E+001, 2.1718221E+001, 2.1925748E+001, 2.1861746E+001, 2.1771468E+001, 2.1163301E+001, 1.7851371E+001, 1.8832998E+001, 1.9230187E+001, 1.9803564E+001, 1.9443771E+001, 1.9492135E+001, 1.9575123E+001, 1.9503849E+001, 1.9792265E+001, 2.0619832E+001, 2.2589846E+001, 2.4189930E+001, 2.8364801E+001, 3.0538833E+001, 3.1197533E+001, 2.3954270E+001, 3.0303500E+001, 2.7802684E+001
 1.1068536E+001, 4.2732459E+001, 2.0805863E+001, 2.0225811E+001, 5.4031373E+001, 2.1459188E+001, 2.0250307E+001, 2.3794711E+001, 7.1769668E+001, 2.2958486E+001, 2.0170206E+001, 3.5216784E+001, 2.0936187E+001, 2.0066241E+001, 6.9328092E+001, 2.4157282E+001, 9.6342728E+001, 2.5968983E+001, 1.4086620E+002, 2.8264425E+001, 4.3327361E+001, 4.4359077E+001, 2.4920137E+001, 2.1647543E+001, 5.4795576E+001, 2.6040399E+001, 2.2411883E+001, 2.5721375E+001, 7.1907075E+001, 2.8006415E+001, 2.4316546E+001, 3.7416058E+001, 2.2880973E+001, 2.2991167E+001, 7.2344394E+001, 2.5820914E+001, 9.9078816E+001, 2.7758498E+001, 1.4284931E+002, 3.0186209E+001, 4.6327897E+001, 1.7600395E+001, 1.8684097E+001, 1.9273526E+001, 1.9636881E+001, 1.9734971E+001, 1.9775330E+001, 1.9844422E+001, 1.9864179E+001, 2.0005848E+001, 1.7984520E+001, 1.9739016E+001, 2.0885978E+001, 2.1563420E+001, 2.2054315E+001, 2.2286873E+001, 2.2224086E+001, 2.2136045E+001, 2.1446398E+001, 1.7714643E+001, 1.8726326E+001, 1.9147643E+001, 1.9737297E+001, 1.9385547E+001, 1.9439480E+001, 1.9527977E+001, 1.9462976E+001, 1.9768632E+001, 2.1194061E+001, 2.3383695E+001, 2.5422880E+001, 3.0346226E+001, 3.2688274E+001, 3.3235846E+001, 2.4565908E+001, 3.2046445E+001, 2.9130430E+001
 1.2074767E+001, 4.2883983E+001, 2.3826889E+001, 2.0241617E+001, 5.4304317E+001, 2.5231997E+001, 2.0268112E+001, 2.3802356E+001, 7.2208661E+001, 2.8144352E+001, 2.0180905E+001, 3.5209363E+001, 2.9114850E+001, 2.0073744E+001, 6.9229732E+001, 2.4119372E+001, 9.6165393E+001, 2.5920089E+001, 1.4055825E+002, 2.8199478E+001, 4.3160083E+001, 4.3244297E+001, 2.4773287E+001, 2.0788655E+001, 5.3369487E+001, 2.5893155E+001, 2.1384669E+001, 2.5840724E+001, 7.0165028E+001, 2.7813865E+001, 2.3036457E+001, 3.7647232E+001, 2.1704841E+001, 2.1523245E+001, 7.2536583E+001, 2.5790107E+001, 9.9197769E+001, 2.7719747E+001, 1.4281314E+002, 3.0131631E+001, 4.6173288E+001, 1.7764107E+001, 1.8851633E+001, 1.9425610E+001, 1.9765801E+001, 1.9838861E+001, 1.9855504E+001, 1.9904291E+001, 1.9908348E+001, 2.0029676E+001, 1.8323229E+001, 2.0110546E+001, 2.1326911E+001, 2.2020728E+001, 2.2447625E+001, 2.2653846E+001, 2.2566598E+001, 2.2459682E+001, 2.1624224E+001, 1.7691670E+001, 1.8713269E+001, 1.9137838E+001, 1.9727185E+001, 1.9368828E+001, 1.9415671E+001, 1.9499442E+001, 1.9432204E+001, 1.9746807E+001, 2.1658764E+001, 2.4052405E+001, 2.6342149E+001, 3.1521449E+001, 3.4334114E+001, 3.4991839E+001, 2.4899153E+001, 3.3631223E+001, 3.0316750E+001
 1.3080998E+001, 4.4109455E+001, 2.8548886E+001, 2.0268355E+001, 5.5362114E+001, 3.0211174E+001, 2.0296574E+001, 2.3641903E+001, 7.3018772E+001, 3.3572192E+001, 2.0202036E+001, 3.4820710E+001, 3.3724536E+001, 2.0088317E+001, 6.8536002E+001, 2.4098784E+001, 9.5357064E+001, 2.5892139E+001, 1.3965107E+002, 2.8160343E+001, 4.3053213E+001, 4.3117970E+001, 2.4459162E+001, 1.9841328E+001, 5.3176959E+001, 2.5581084E+001, 2.0197319E+001, 2.5662601E+001, 6.9897575E+001, 2.7482553E+001, 2.1318483E+001, 3.7357741E+001, 2.1192866E+001, 1.9474398E+001, 7.2169502E+001, 2.5798015E+001, 9.8771613E+001, 2.7724385E+001, 1.4229107E+002, 3.0126260E+001, 4.6076538E+001, 1.8087057E+001, 1.9159574E+001, 1.9690056E+001, 1.9987829E+001, 2.0033424E+001, 2.0033503E+001, 2.0069956E+001, 2.0061811E+001, 2.0144641E+001, 1.8585749E+001, 2.0384355E+001, 2.1658462E+001, 2.2388602E+001, 2.2838529E+001, 2.3060060E+001, 2.2932223E+001, 2.2813019E+001, 2.1851755E+001, 1.7684850E+001, 1.8695040E+001, 1.9117199E+001, 1.9703867E+001, 1.9344586E+001, 1.9391451E+001, 1.9475939E+001, 1.9410110E+001, 1.9733180E+001, 2.2031283E+001, 2.4687059E+001, 2.7390756E+001, 3.3098050E+001, 3.6178472E+001, 3.6712402E+001, 2.5353932E+001, 3.4934033E+001, 3.1365037E+001
 1.4087228E+001, 4.2737094E+001, 2.8822764E+001, 2.0276133E+001, 5.3685994E+001, 3.0446310E+001, 2.0301870E+001, 2.3463860E+001, 7.1094502E+001, 3.3911331E+001, 2.0198588E+001, 3.4387420E+001, 3.4265883E+001, 2.0079741E+001, 6.7722939E+001, 2.4054683E+001, 9.4407888E+001, 2.5841292E+001, 1.3860336E+002, 2.8097729E+001, 4.2909950E+001, 4.3065913E+001, 2.4263680E+001, 1.9938767E+001, 5.2970321E+001, 2.5326884E+001, 2.0216341E+001, 2.5451903E+001, 6.9528307E+001, 2.7119372E+001, 2.0914757E+001, 3.7059904E+001, 2.0819947E+001, 1.9242436E+001, 7.1616495E+001, 2.5684029E+001, 9.8111736E+001, 2.7595347E+001, 1.4155274E+002, 2.9978903E+001, 4.5842656E+001, 1.8126830E+001, 1.9205276E+001, 1.9736625E+001, 2.0029268E+001, 2.0067899E+001, 2.0060191E+001, 2.0088790E+001, 2.0074036E+001, 2.0149104E+001, 1.8990241E+001, 2.0776178E+001, 2.2028897E+001, 2.2744652E+001, 2.3206122E+001, 2.3356336E+001, 2.3254039E+001, 2.3140925E+001, 2.2072855E+001, 1.7659666E+001, 1.8698506E+001, 1.9139614E+001, 1.9732482E+001, 1.9371448E+001, 1.9412560E+001, 1.9491069E+001, 1.9420552E+001, 1.9736263E+001, 2.2550677E+001, 2.5350092E+001, 2.8172363E+001, 3.4325485E+001, 3.7431428E+001, 3.8624086E+001, 2.5859143E+001, 3.7075148E+001, 3.2695983E+001
 1.5093459E+001, 4.1731929E+001, 2.7681929E+001, 2.0249538E+001, 5.2522935E+001, 2.9331088E+001, 2.0275836E+001, 2.3317802E+001, 6.9766224E+001, 3.2822713E+001, 2.0183298E+001, 3.4056994E+001, 3.2732242E+001, 2.0067372E+001, 6.7134519E+001, 2.4023578E+001, 9.3723147E+001, 2.5804011E+001, 1.3783189E+002, 2.8050697E+001, 4.2793843E+001, 4.2927101E+001, 2.4605843E+001, 2.0097712E+001, 5.2702146E+001, 2.5813315E+001, 2.0467687E+001, 2.5542111E+001, 6.9118599E+001, 2.7808380E+001, 2.1144207E+001, 3.7212033E+001, 2.1530344E+001, 1.9887657E+001, 7.1610913E+001, 2.5621084E+001, 9.8015044E+001, 2.7523460E+001, 1.4130390E+002, 2.9893832E+001, 4.5696188E+001, 1.8006921E+001, 1.9086500E+001, 1.9638607E+001, 1.9952746E+001, 2.0008200E+001, 2.0013927E+001, 2.0053667E+001, 2.0048664E+001, 2.0141957E+001, 1.9099157E+001, 2.0909767E+001, 2.2183253E+001, 2.2967620E+001, 2.3518866E+001, 2.3570575E+001, 2.3553321E+001, 2.3417475E+001, 2.2188223E+001, 1.7672656E+001, 1.8727527E+001, 1.9172404E+001, 1.9765958E+001, 1.9400720E+001, 1.9437575E+001, 1.9514064E+001, 1.9442748E+001, 1.9761830E+001, 2.3159454E+001, 2.5885364E+001, 2.8388728E+001, 3.4510189E+001, 3.7618339E+001, 3.8849340E+001, 2.6272637E+001, 3.7077273E+001, 3.2886085E+001
 1.6099689E+001, 4.1452566E+001, 2.7164500E+001, 2.0233306E+001, 5.2155441E+001, 2.8845484E+001, 2.0261918E+001, 2.3332376E+001, 6.9308884E+001, 3.2418994E+001, 2.0180889E+001, 3.4110659E+001, 3.2239369E+001, 2.0071896E+001, 6.7105182E+001, 2.4006844E+001, 9.3592431E+001, 2.5778113E+001, 1.3754842E+002, 2.8012865E+001, 4.2690933E+001, 4.3514241E+001, 2.5468766E+001, 2.0142905E+001, 5.3144661E+001, 2.6779584E+001, 2.0520276E+001, 2.5547061E+001, 6.9374229E+001, 2.8925576E+001, 2.1177457E+001, 3.7174686E+001, 2.1984535E+001, 1.9841419E+001, 7.1458401E+001, 2.5652336E+001, 9.7785779E+001, 2.7552885E+001, 1.4093369E+002, 2.9914232E+001, 4.5626078E+001, 1.8017492E+001, 1.9092882E+001, 1.9639626E+001, 1.9951752E+001, 2.0007729E+001, 2.0015043E+001, 2.0056658E+001, 2.0053832E+001, 2.0150952E+001, 1.9144072E+001, 2.1001861E+001, 2.2312581E+001, 2.3156011E+001, 2.3685223E+001, 2.3793473E+001, 2.3790651E+001, 2.3604410E+001, 2.2327267E+001, 1.7796708E+001, 1.8831999E+001, 1.9263157E+001, 1.9843341E+001, 1.9467078E+001, 1.9493236E+001, 1.9560262E+001, 1.9481347E+001, 1.9790217E+001, 2.4015253E+001, 2.6597663E+001, 2.8509417E+001, 3.4456202E+001, 3.7721628E+001, 3.8428473E+001, 2.6735416E+001, 3.7070630E+001, 3.3208634E+001
 1.7105920E+001, 4.1287584E+001, 2.7132405E+001, 2.0241936E+001, 5.1951432E+001, 2.8886408E+001, 2.0269624E+001, 2.3327932E+001, 6.9086223E+001, 3.2638834E+001, 2.0183252E+001, 3.4086693E+001, 3.2731575E+001, 2.0074880E+001, 6.6965722E+001, 2.3968349E+001, 9.3365856E+001, 2.5731005E+001, 1.3719393E+002, 2.7952570E+001, 4.2548261E+001, 4.3251842E+001, 2.5792178E+001, 1.9957091E+001, 5.2617992E+001, 2.7131247E+001, 2.0279404E+001, 2.5355544E+001, 6.8564932E+001, 2.9356069E+001, 2.0891587E+001, 3.6862086E+001, 2.2541962E+001, 1.9593257E+001, 7.0755176E+001, 2.5578573E+001, 9.6907093E+001, 2.7464983E+001, 1.3993209E+002, 2.9808696E+001, 4.5424978E+001, 1.8064824E+001, 1.9136333E+001, 1.9680735E+001, 1.9989380E+001, 2.0040878E+001, 2.0042827E+001, 2.0078903E+001, 2.0071692E+001, 2.0161238E+001, 1.9425330E+001, 2.1345136E+001, 2.2723540E+001, 2.3580971E+001, 2.3991678E+001, 2.4173976E+001, 2.4155596E+001, 2.3861911E+001, 2.2514586E+001, 1.7950826E+001, 1.8989493E+001, 1.9417736E+001, 1.9983099E+001, 1.9588844E+001, 1.9593934E+001, 1.9640736E+001, 1.9545468E+001, 1.9829255E+001, 2.5135413E+001, 2.7357662E+001, 2.9082879E+001, 3.5257754E+001, 3.8684681E+001, 3.9150873E+001, 2.7396716E+001, 3.7132650E+001, 3.3433074E+001
 1.8000347E+001, 4.0915925E+001, 2.7185374E+001, 2.0242251E+001, 5.1510454E+001, 2.8971315E+001, 2.0268382E+001, 2.3244018E+001, 6.8576210E+001, 3.2780051E+001, 2.0177263E+001, 3.3889298E+001, 3.2880814E+001, 2.0068905E+001, 6.6582507E+001, 2.3946992E+001, 9.2906660E+001, 2.5708431E+001, 1.3665278E+002, 2.7926916E+001, 4.2489291E+001, 4.3848295E+001, 2.6664948E+001, 1.9822792E+001, 5.3098247E+001, 2.8252747E+001, 2.0146158E+001, 2.5213148E+001, 6.8883062E+001, 3.0819798E+001, 2.0759525E+001, 3.6631403E+001, 2.3288829E+001, 1.9827434E+001, 7.0216117E+001, 2.5492771E+001, 9.6248957E+001, 2.7372415E+001, 1.3918474E+002, 2.9708825E+001, 4.5304600E+001, 1.8041265E+001, 1.9119719E+001, 1.9667987E+001, 1.9977967E+001, 2.0030421E+001, 2.0034609E+001, 2.0073912E+001, 2.0071064E+001, 2.0170811E+001, 1.9659994E+001, 2.1599297E+001, 2.3041452E+001, 2.3904895E+001, 2.4217411E+001, 2.4511098E+001, 2.4471970E+001, 2.4062565E+001, 2.2780434E+001, 1.7993560E+001, 1.9035608E+001, 1.9454859E+001, 2.0012202E+001, 1.9610265E+001, 1.9610247E+001, 1.9655273E+001, 1.9560700E+001, 1.9849918E+001, 2.6152623E+001, 2.8421443E+001, 3.0113326E+001, 3.6806301E+001, 4.0208637E+001, 3.9692665E+001, 2.7642426E+001, 3.7599913E+001, 3.3880674E+001
 1.9006578E+001, 4.0079301E+001, 2.6855276E+001, 2.0229564E+001, 5.0462150E+001, 2.8569232E+001, 2.0256402E+001, 2.3201626E+001, 6.7331188E+001, 3.2305141E+001, 2.0171321E+001, 3.3832680E+001, 3.2176924E+001, 2.0067614E+001, 6.6449473E+001, 2.3923709E+001, 9.2712721E+001, 2.5674381E+001, 1.3636019E+002, 2.7879139E+001, 4.2366782E+001, 4.3068905E+001, 2.7118132E+001, 1.9984834E+001, 5.1872557E+001, 2.8842094E+001, 2.0336253E+001, 2.5238776E+001, 6.7121553E+001, 3.1545956E+001, 2.0940709E+001, 3.6707613E+001, 2.4207074E+001, 2.0156032E+001, 7.0168152E+001, 2.5501009E+001, 9.6143907E+001, 2.7374056E+001, 1.3894383E+002, 2.9696468E+001, 4.5196503E+001, 1.8011046E+001, 1.9103064E+001, 1.9657243E+001, 1.9969803E+001, 2.0022726E+001, 2.0026644E+001, 2.0065635E+001, 2.0063211E+001, 2.0164504E+001, 1.9780101E+001, 2.1738591E+001, 2.3251591E+001, 2.4022876E+001, 2.4298046E+001, 2.4685997E+001, 2.4554943E+001, 2.4102652E+001, 2.2858120E+001, 1.8203644E+001, 1.9229818E+001, 1.9613460E+001, 2.0139120E+001, 1.9710417E+001, 1.9685531E+001, 1.9709903E+001, 1.9599259E+001, 1.9867068E+001, 2.6647141E+001, 2.8867908E+001, 3.0775505E+001, 3.8350924E+001, 4.2235785E+001, 4.0354649E+001, 2.7858730E+001, 3.7557251E+001, 3.3685475E+001
 2.0012808E+001, 3.9663809E+001, 2.5997380E+001, 2.0222613E+001, 4.9954119E+001, 2.7616480E+001, 2.0250515E+001, 2.3203013E+001, 6.6707651E+001, 3.1267040E+001, 2.0171262E+001, 3.3885409E+001, 3.1297103E+001, 2.0072154E+001, 6.6410769E+001, 2.3905161E+001, 9.2592144E+001, 2.5648144E+001, 1.3611673E+002, 2.7842434E+001, 4.2269730E+001, 4.3219147E+001, 2.7453037E+001, 1.9992854E+001, 5.1638183E+001, 2.9115306E+001, 2.0354822E+001, 2.5123431E+001, 6.6333681E+001, 3.1704051E+001, 2.0976467E+001, 3.6489693E+001, 2.4309916E+001, 2.0426257E+001, 6.9514628E+001, 2.5504264E+001, 9.5305593E+001, 2.7372234E+001, 1.3794466E+002, 2.9685085E+001, 4.5100789E+001, 1.8012288E+001, 1.9090670E+001, 1.9644846E+001, 1.9961643E+001, 2.0017717E+001, 2.0021644E+001, 2.0059343E+001, 2.0056298E+001, 2.0158810E+001, 1.9771864E+001, 2.1796058E+001, 2.3398101E+001, 2.3995248E+001, 2.4435976E+001, 2.4893997E+001, 2.4452782E+001, 2.4081241E+001, 2.2906178E+001, 1.8595474E+001, 1.9518920E+001, 1.9781677E+001, 2.0221372E+001, 1.9755292E+001, 1.9711891E+001, 1.9725820E+001, 1.9609237E+001, 1.9870198E+001, 2.6308000E+001, 2.9016908E+001, 3.1588709E+001, 3.9552937E+001, 4.2452858E+001, 4.0331864E+001, 2.8100830E+001, 3.7662251E+001, 3.3881847E+001
 2.1019039E+001, 3.9396033E+001, 2.5703604E+001, 2.0216581E+001, 4.9557383E+001, 2.7193995E+001, 2.0242765E+001, 2.3162582E+001, 6.6222649E+001, 3.0778278E+001, 2.0165203E+001, 3.3840538E+001, 3.1051661E+001, 2.0070298E+001, 6.6162120E+001, 2.3871596E+001, 9.2235913E+001, 2.5611626E+001, 1.3564196E+002, 2.7800179E+001, 4.2179785E+001, 4.3333576E+001, 2.7613724E+001, 1.9739911E+001, 5.1744282E+001, 2.9345746E+001, 2.0063939E+001, 2.4889285E+001, 6.6426657E+001, 3.2033056E+001, 2.0677350E+001, 3.6003935E+001, 2.4421893E+001, 2.0497565E+001, 6.8454932E+001, 2.5391383E+001, 9.4030124E+001, 2.7246434E+001, 1.3655564E+002, 2.9547052E+001, 4.4925445E+001, 1.8041399E+001, 1.9105869E+001, 1.9649243E+001, 1.9959254E+001, 2.0013513E+001, 2.0018610E+001, 2.0058896E+001, 2.0058988E+001, 2.0167007E+001, 1.9856627E+001, 2.1903610E+001, 2.3493231E+001, 2.4034508E+001, 2.4537590E+001, 2.4923871E+001, 2.4551979E+001, 2.4268869E+001, 2.3018504E+001, 1.8939729E+001, 1.9896837E+001, 2.0050003E+001, 2.0335067E+001, 1.9786678E+001, 1.9717889E+001, 1.9724240E+001, 1.9608400E+001, 1.9875438E+001, 2.6151933E+001, 2.9167526E+001, 3.2052306E+001, 3.9662128E+001, 4.1386653E+001, 4.0775965E+001, 2.8342979E+001, 3.8411224E+001, 3.4509439E+001
 2.2025270E+001, 3.9192993E+001, 2.6199975E+001, 2.0213881E+001, 4.9292789E+001, 2.7731588E+001, 2.0238951E+001, 2.3093106E+001, 6.5916549E+001, 3.1351046E+001, 2.0161027E+001, 3.3716644E+001, 3.1489106E+001, 2.0068624E+001, 6.5855048E+001, 2.3849154E+001, 9.1827955E+001, 2.5580842E+001, 1.3511807E+002, 2.7758502E+001, 4.2073452E+001, 4.3544479E+001, 2.7822789E+001, 1.9784979E+001, 5.1995490E+001, 2.9667537E+001, 2.0099017E+001, 2.4631735E+001, 6.6727962E+001, 3.2504937E+001, 2.0663580E+001, 3.5533821E+001, 2.5018776E+001, 2.0491430E+001, 6.7812972E+001, 2.5362587E+001, 9.3260042E+001, 2.7210707E+001, 1.3567146E+002, 2.9499471E+001, 4.4805315E+001, 1.8048808E+001, 1.9120898E+001, 1.9665295E+001, 1.9971700E+001, 2.0022917E+001, 2.0024964E+001, 2.0062567E+001, 2.0061196E+001, 2.0169553E+001, 2.0103786E+001, 2.2200920E+001, 2.3794788E+001, 2.4444552E+001, 2.5028352E+001, 2.5216169E+001, 2.4800438E+001, 2.4586655E+001, 2.3136370E+001, 1.9030980E+001, 2.0132896E+001, 2.0367990E+001, 2.0631922E+001, 1.9970490E+001, 1.9784582E+001, 1.9756853E+001, 1.9629647E+001, 1.9896569E+001, 2.6352239E+001, 2.9510563E+001, 3.2499604E+001, 4.0260600E+001, 4.1455937E+001, 4.1441832E+001, 2.8756985E+001, 3.9327019E+001, 3.5163627E+001
 2.3031500E+001, 3.8961355E+001, 2.5938728E+001, 2.0213940E+001, 4.8986159E+001, 2.7467223E+001, 2.0239520E+001, 2.3084933E+001, 6.5555300E+001, 3.1172493E+001, 2.0162956E+001, 3.3695579E+001, 3.1753673E+001, 2.0072233E+001, 6.5693901E+001, 2.3839250E+001, 9.1571115E+001, 2.5563405E+001, 1.3474210E+002, 2.7731863E+001, 4.1999525E+001, 4.3810112E+001, 2.7891700E+001, 1.9905939E+001, 5.2227564E+001, 2.9742658E+001, 2.0253761E+001, 2.4562589E+001, 6.7030279E+001, 3.2628073E+001, 2.0822300E+001, 3.5360772E+001, 2.5496046E+001, 2.0445333E+001, 6.7502132E+001, 2.5406597E+001, 9.2818532E+001, 2.7252542E+001, 1.3510375E+002, 2.9534807E+001, 4.4763158E+001, 1.8127360E+001, 1.9165045E+001, 1.9697002E+001, 1.9996158E+001, 2.0044210E+001, 2.0043596E+001, 2.0078926E+001, 2.0075525E+001, 2.0180556E+001, 2.0295085E+001, 2.2414846E+001, 2.4001521E+001, 2.4791544E+001, 2.5426144E+001, 2.5525834E+001, 2.5218585E+001, 2.5019267E+001, 2.3370617E+001, 1.9076203E+001, 2.0120365E+001, 2.0454734E+001, 2.0824395E+001, 2.0187195E+001, 1.9933998E+001, 1.9830772E+001, 1.9675524E+001, 1.9917390E+001, 2.6543630E+001, 3.0006530E+001, 3.3111841E+001, 4.0923541E+001, 4.2862025E+001, 4.3258425E+001, 2.9070221E+001, 4.0885909E+001, 3.6464617E+001
 2.4037731E+001, 3.8480346E+001, 2.5670109E+001, 2.0208684E+001, 4.8416855E+001, 2.7219284E+001, 2.0234407E+001, 2.3054525E+001, 6.4937084E+001, 3.1034117E+001, 2.0163363E+001, 3.3586183E+001, 3.1743177E+001, 2.0074818E+001, 6.5372679E+001, 2.3803719E+001, 9.1123173E+001, 2.5520833E+001, 1.3415776E+002, 2.7678782E+001, 4.1879430E+001, 4.4059946E+001, 2.7820024E+001, 1.9795882E+001, 5.2404075E+001, 2.9584706E+001, 2.0139226E+001, 2.4435601E+001, 6.7184893E+001, 3.2378029E+001, 2.0718067E+001, 3.5171347E+001, 2.6045123E+001, 2.0313739E+001, 6.6981029E+001, 2.5312865E+001, 9.2078818E+001, 2.7144263E+001, 1.3418898E+002, 2.9411208E+001, 4.4567371E+001, 1.8325151E+001, 1.9278815E+001, 1.9767799E+001, 2.0045258E+001, 2.0080656E+001, 2.0071138E+001, 2.0099818E+001, 2.0091575E+001, 2.0190268E+001, 2.0657995E+001, 2.2846069E+001, 2.4479776E+001, 2.5425852E+001, 2.6119916E+001, 2.6172473E+001, 2.5848437E+001, 2.5636415E+001, 2.3826758E+001, 1.9449086E+001, 2.0348378E+001, 2.0635367E+001, 2.0996118E+001, 2.0420210E+001, 2.0149286E+001, 1.9946198E+001, 1.9738774E+001, 1.9936053E+001, 2.7054596E+001, 3.0864060E+001, 3.4139701E+001, 4.3028070E+001, 4.5822989E+001, 4.6053183E+001, 2.9756989E+001, 4.3350042E+001, 3.8442469E+001
 2.5043961E+001, 3.8007271E+001, 2.6212190E+001, 2.0202900E+001, 4.7846145E+001, 2.7867670E+001, 2.0229279E+001, 2.2862602E+001, 6.4282189E+001, 3.1794463E+001, 2.0161839E+001, 3.3129370E+001, 3.2403421E+001, 2.0076336E+001, 6.4587825E+001, 2.3782158E+001, 9.0223812E+001, 2.5495478E+001, 1.3317019E+002, 2.7647867E+001, 4.1807805E+001, 4.5101092E+001, 2.8191456E+001, 1.9584402E+001, 5.3396421E+001, 2.9987677E+001, 1.9844641E+001, 2.4056870E+001, 6.8272981E+001, 3.2889536E+001, 2.0288246E+001, 3.4506880E+001, 2.6637315E+001, 1.9918672E+001, 6.5895031E+001, 2.5239622E+001, 9.0892254E+001, 2.7062316E+001, 1.3290464E+002, 2.9319382E+001, 4.4439000E+001, 1.8566183E+001, 1.9481730E+001, 1.9884739E+001, 2.0118560E+001, 2.0128966E+001, 2.0105183E+001, 2.0124441E+001, 2.0109955E+001, 2.0200843E+001, 2.1115033E+001, 2.3364630E+001, 2.5053967E+001, 2.6116900E+001, 2.6869669E+001, 2.6862015E+001, 2.6511275E+001, 2.6372814E+001, 2.4295335E+001, 1.9840064E+001, 2.0732484E+001, 2.0851250E+001, 2.1053132E+001, 2.0513827E+001, 2.0388786E+001, 2.0221979E+001, 1.9891796E+001, 1.9975176E+001, 2.7830178E+001, 3.2179758E+001, 3.6609420E+001, 4.6553821E+001, 4.9353109E+001, 4.8877322E+001, 3.0867847E+001, 4.5494943E+001, 4.0118144E+001
