s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 1.8900000E+000,-3.2246488E-003, 4.9147600E-003,-7.5292419E-004, 2.6232572E-004, 1.0000000E+000, 3.7000000E+001, 4.9862021E-001, 5.8392650E-009, 0.0000000E+000, 1.2817925E-004
 1.8960000E+000,-3.3015755E-003, 4.8904618E-003,-7.7494215E-004, 2.6088059E-004, 1.0000000E+000, 3.6666667E+001, 4.9701655E-001, 6.7802164E-009, 0.0000000E+000, 1.2813045E-004
 1.9000000E+000,-3.3784923E-003, 4.8648578E-003,-7.9655905E-004, 2.5588943E-004, 1.0000000E+000, 3.6000000E+001, 4.9377249E-001, 8.2361087E-009, 0.0000000E+000, 1.2808182E-004
 1.9060000E+000,-3.4553349E-003, 4.8377909E-003,-8.1769112E-004, 2.4782000E-004, 1.0000000E+000, 3.6000000E+001, 4.9107699E-001, 6.7525393E-009, 0.0000000E+000, 1.2803338E-004
 1.9100000E+000,-3.5320547E-003, 4.8094722E-003,-8.3837101E-004, 2.3784749E-004, 1.0000000E+000, 3.6000000E+001, 4.9426585E-001, 8.5547601E-009, 0.0000000E+000, 1.2798509E-004
 1.9160000E+000,-3.6085656E-003, 4.7797587E-003,-8.5849809E-004, 2.2648910E-004, 1.0000000E+000, 3.7000000E+001, 4.9792420E-001, 5.5605731E-009, 0.0000000E+000, 1.2793696E-004
 1.9200000E+000,-3.6848317E-003, 4.7488592E-003,-8.7810854E-004, 2.1449816E-004, 1.0000000E+000, 3.7000000E+001, 4.9897676E-001, 6.0318488E-009, 0.0000000E+000, 1.2788898E-004
 1.9260000E+000,-3.7607450E-003, 4.7166472E-003,-8.9709153E-004, 2.0230212E-004, 1.0000000E+000, 3.7000000E+001, 4.9929835E-001, 6.2089748E-009, 0.0000000E+000, 1.2784114E-004
 1.9300000E+000,-3.8362842E-003, 4.6833276E-003,-9.1549529E-004, 1.9026356E-004, 1.0000000E+000, 3.7000000E+001, 4.9924094E-001, 6.2174846E-009, 0.0000000E+000, 1.2779343E-004
 1.9360000E+000,-3.9113194E-003, 4.6487923E-003,-9.3320708E-004, 1.7865637E-004, 1.0000000E+000, 3.7000000E+001, 4.9903548E-001, 6.1573538E-009, 0.0000000E+000, 1.2774585E-004
 1.9400000E+000,-3.9858452E-003, 4.6132392E-003,-9.5029166E-004, 1.6755109E-004, 1.0000000E+000, 3.7000000E+001, 4.9864996E-001, 6.0122340E-009, 0.0000000E+000, 1.2769837E-004
 1.9460000E+000,-4.0597090E-003, 4.5765777E-003,-9.6664089E-004, 1.5706275E-004, 1.0000000E+000, 3.7000000E+001, 4.9839419E-001, 5.9195771E-009, 0.0000000E+000, 1.2765100E-004
 1.9500000E+000,-4.1329223E-003, 4.5389956E-003,-9.8233557E-004, 1.4708983E-004, 1.0000000E+000, 3.7000000E+001, 4.9828578E-001, 5.8842044E-009, 0.0000000E+000, 1.2760372E-004
 1.9560000E+000,-4.2053088E-003, 4.5004184E-003,-9.9727541E-004, 1.3762273E-004, 1.0000000E+000, 3.7000000E+001, 4.9850416E-001, 5.9843161E-009, 0.0000000E+000, 1.2755654E-004
 1.9600000E+000,-4.2768975E-003, 4.4610205E-003,-1.0115531E-003, 1.2849925E-004, 1.0000000E+000, 3.7000000E+001, 4.9900902E-001, 6.2105648E-009, 0.0000000E+000, 1.2750943E-004
 1.9660000E+000,-4.3474873E-003, 4.4207413E-003,-1.0250769E-003, 1.2133465E-004, 1.0000000E+000, 3.7000000E+001, 4.9944919E-001, 6.4114929E-009, 0.0000000E+000, 1.2746239E-004
 1.9700000E+000,-4.4171250E-003, 4.3797397E-003,-1.0379460E-003, 1.2903438E-004, 1.0000000E+000, 3.7000000E+001, 4.9984115E-001, 6.5949714E-009, 0.0000000E+000, 1.2741543E-004
 1.9760000E+000,-4.4855836E-003, 4.3379668E-003,-1.0500751E-003, 1.4083346E-004, 1.0000000E+000, 3.7000000E+001, 5.0006760E-001, 6.7034859E-009, 0.0000000E+000, 1.2736853E-004
 1.9800000E+000,-4.5529289E-003, 4.2955656E-003,-1.0615645E-003, 1.5095801E-004, 1.0000000E+000, 3.7000000E+001, 5.0024620E-001, 6.7916466E-009, 0.0000000E+000, 1.2732171E-004
 1.9860000E+000,-4.6189070E-003, 4.2524975E-003,-1.0723315E-003, 1.5888199E-004, 1.0000000E+000, 3.7000000E+001, 5.0018088E-001, 6.7578786E-009, 0.0000000E+000, 1.2727496E-004
 1.9900000E+000,-4.6836043E-003, 4.2088900E-003,-1.0824725E-003, 1.6467852E-004, 1.0000000E+000, 3.7000000E+001, 5.0016857E-001, 6.7477100E-009, 0.0000000E+000, 1.2722828E-004
 1.9960000E+000,-4.7467405E-003, 4.1647152E-003,-1.0919014E-003, 1.6788283E-004, 1.0000000E+000, 3.7000000E+001, 5.0018740E-001, 6.7464008E-009, 0.0000000E+000, 1.2718170E-004
 2.0000000E+000,-4.8084245E-003, 4.1200868E-003,-1.1007070E-003, 1.6874014E-004, 1.0000000E+000, 3.7000000E+001, 5.0025492E-001, 6.7618544E-009, 0.0000000E+000, 1.2713522E-004
 2.0060000E+000,-4.8683502E-003, 4.0749888E-003,-1.1087948E-003, 1.6690641E-004, 1.0000000E+000, 3.7000000E+001, 5.0036033E-001, 6.7875002E-009, 0.0000000E+000, 1.2708885E-004
 2.0100000E+000,-4.9266512E-003, 4.0295230E-003,-1.1162453E-003, 1.6277665E-004, 1.0000000E+000, 3.7000000E+001, 5.0043589E-001, 6.7920147E-009, 0.0000000E+000, 1.2704259E-004
 2.0160000E+000,-4.9829973E-003, 3.9836874E-003,-1.1229521E-003, 1.5617073E-004, 1.0000000E+000, 3.7000000E+001, 5.0050181E-001, 6.7871827E-009, 0.0000000E+000, 1.2699649E-004
 2.0200000E+000,-5.0375477E-003, 3.9375731E-003,-1.1289912E-003, 1.4758896E-004, 1.0000000E+000, 3.7000000E+001, 5.0058673E-001, 6.7899643E-009, 0.0000000E+000, 1.2695052E-004
 2.0260000E+000,-5.0899500E-003, 3.8911937E-003,-1.1342450E-003, 1.3703612E-004, 1.0000000E+000, 3.7000000E+001, 5.0063149E-001, 6.7714806E-009, 0.0000000E+000, 1.2690474E-004
 2.0300000E+000,-5.1403901E-003, 3.8446301E-003,-1.1387914E-003, 1.2602283E-004, 1.0000000E+000, 3.7000000E+001, 5.0062044E-001, 6.7237015E-009, 0.0000000E+000, 1.2685912E-004
 2.0360000E+000,-5.1884955E-003, 3.7979123E-003,-1.1425068E-003, 1.1994043E-004, 1.0000000E+000, 3.7000000E+001, 5.0066455E-001, 6.7000192E-009, 0.0000000E+000, 1.2681371E-004
 2.0400000E+000,-5.2344797E-003, 3.7511102E-003,-1.1454774E-003, 1.1322703E-004, 1.0000000E+000, 3.7000000E+001, 5.0033586E-001, 6.4901910E-009, 0.0000000E+000, 1.2676850E-004
 2.0460000E+000,-5.2779540E-003, 3.7042705E-003,-1.1475810E-003, 1.0696931E-004, 1.0000000E+000, 3.6333333E+001, 4.9544941E-001, 7.3391873E-009, 0.0000000E+000, 1.2672353E-004
 2.0500000E+000,-5.3191607E-003, 3.6574504E-003,-1.1489169E-003, 1.0036697E-004, 1.0000000E+000, 3.7000000E+001, 4.9944446E-001, 5.9687527E-009, 0.0000000E+000, 1.2667879E-004
 2.0560000E+000,-5.3576998E-003, 3.6107129E-003,-1.1493717E-003, 9.3274388E-005, 1.0000000E+000, 3.7000000E+001, 4.9996292E-001, 6.1422220E-009, 0.0000000E+000, 1.2663431E-004
 2.0600000E+000,-5.3938434E-003, 3.5641003E-003,-1.1490584E-003, 8.9683991E-005, 1.0000000E+000, 3.7000000E+001, 5.0055787E-001, 6.3546269E-009, 0.0000000E+000, 1.2659008E-004
 2.0660000E+000,-5.4271863E-003, 3.5176904E-003,-1.1478779E-003, 9.9906075E-005, 1.0000000E+000, 3.7000000E+001, 5.0053171E-001, 6.2843613E-009, 0.0000000E+000, 1.2654613E-004
 2.0700000E+000,-5.4580300E-003, 3.4715091E-003,-1.1459536E-003, 1.1095960E-004, 1.0000000E+000, 3.7000000E+001, 5.0043611E-001, 6.1902611E-009, 0.0000000E+000, 1.2650245E-004
 2.0760000E+000,-5.4859707E-003, 3.4256462E-003,-1.1432029E-003, 1.2256110E-004, 1.0000000E+000, 3.7000000E+001, 5.0029986E-001, 6.0894918E-009, 0.0000000E+000, 1.2645908E-004
 2.0800000E+000,-5.5113373E-003, 3.3801098E-003,-1.1397544E-003, 1.3426396E-004, 1.0000000E+000, 3.7000000E+001, 5.0021337E-001, 6.0219383E-009, 0.0000000E+000, 1.2641599E-004
 2.0860000E+000,-5.5337330E-003, 3.3349984E-003,-1.1355412E-003, 1.4563473E-004, 1.0000000E+000, 3.7000000E+001, 5.0017564E-001, 5.9866658E-009, 0.0000000E+000, 1.2637322E-004
 2.0900000E+000,-5.5535107E-003, 3.2903016E-003,-1.1306902E-003, 1.5632343E-004, 1.0000000E+000, 3.7000000E+001, 5.0023109E-001, 6.0000660E-009, 0.0000000E+000, 1.2633074E-004
 2.0960000E+000,-5.5702850E-003, 3.2461233E-003,-1.1251478E-003, 1.6580139E-004, 1.0000000E+000, 3.7000000E+001, 5.0026644E-001, 6.0106856E-009, 0.0000000E+000, 1.2628860E-004
 2.1000000E+000,-5.5844281E-003, 3.2024346E-003,-1.1190331E-003, 1.7386737E-004, 1.0000000E+000, 3.7000000E+001, 5.0049858E-001, 6.1135392E-009, 0.0000000E+000, 1.2624676E-004
 2.1060000E+000,-5.5955692E-003, 3.1593421E-003,-1.1123002E-003, 1.7996066E-004, 1.0000000E+000, 3.7000000E+001, 5.0059789E-001, 6.1604572E-009, 0.0000000E+000, 1.2620528E-004
 2.1100000E+000,-5.6040942E-003, 3.1167995E-003,-1.1050557E-003, 1.8405904E-004, 1.0000000E+000, 3.7000000E+001, 5.0073934E-001, 6.2285380E-009, 0.0000000E+000, 1.2616411E-004
 2.1160000E+000,-5.6096487E-003, 3.0749136E-003,-1.0972561E-003, 1.8563735E-004, 1.0000000E+000, 3.7000000E+001, 5.0083828E-001, 6.2782711E-009, 0.0000000E+000, 1.2612331E-004
 2.1200000E+000,-5.6126264E-003, 3.0336234E-003,-1.0889929E-003, 1.8486210E-004, 1.0000000E+000, 3.7000000E+001, 5.0085565E-001, 6.2892572E-009, 0.0000000E+000, 1.2608285E-004
 2.1260000E+000,-5.6126899E-003, 2.9930345E-003,-1.0802200E-003, 1.8131086E-004, 1.0000000E+000, 3.7000000E+001, 5.0092628E-001, 6.3218581E-009, 0.0000000E+000, 1.2604278E-004
 2.1300000E+000,-5.6102349E-003, 2.9530743E-003,-1.0710149E-003, 1.7532633E-004, 1.0000000E+000, 3.7000000E+001, 5.0091150E-001, 6.3095558E-009, 0.0000000E+000, 1.2600307E-004
 2.1360000E+000,-5.6049414E-003, 2.9138470E-003,-1.0613277E-003, 1.6664577E-004, 1.0000000E+000, 3.7000000E+001, 5.0094143E-001, 6.3098099E-009, 0.0000000E+000, 1.2596377E-004
 2.1400000E+000,-5.5972023E-003, 2.8752714E-003,-1.0512262E-003, 1.5575133E-004, 1.0000000E+000, 3.7000000E+001, 5.0096338E-001, 6.2971552E-009, 0.0000000E+000, 1.2592485E-004
 2.1460000E+000,-5.5867156E-003, 2.8374512E-003,-1.0406587E-003, 1.4257489E-004, 1.0000000E+000, 3.7000000E+001, 5.0100125E-001, 6.2803845E-009, 0.0000000E+000, 1.2588637E-004
 2.1500000E+000,-5.5738689E-003, 2.8003001E-003,-1.0296896E-003, 1.3184704E-004, 1.0000000E+000, 3.7000000E+001, 5.0104363E-001, 6.2555376E-009, 0.0000000E+000, 1.2584829E-004
 2.1560000E+000,-5.5583793E-003, 2.7639223E-003,-1.0182697E-003, 1.3763702E-004, 1.0000000E+000, 3.7000000E+001, 5.0110763E-001, 6.2302656E-009, 0.0000000E+000, 1.2581067E-004
 2.1600000E+000,-5.5406277E-003, 2.7282288E-003,-1.0064636E-003, 1.4300091E-004, 1.0000000E+000, 3.7000000E+001, 5.0123784E-001, 6.2281988E-009, 0.0000000E+000, 1.2577346E-004
 2.1660000E+000,-5.5203532E-003, 2.6933262E-003,-9.9422813E-004, 1.4761635E-004, 1.0000000E+000, 3.7000000E+001, 5.0133325E-001, 6.2047847E-009, 0.0000000E+000, 1.2573673E-004
 2.1700000E+000,-5.4979289E-003, 2.6591241E-003,-9.8162865E-004, 1.5167184E-004, 1.0000000E+000, 3.7000000E+001, 5.0144518E-001, 6.1872680E-009, 0.0000000E+000, 1.2570041E-004
 2.1760000E+000,-5.4731186E-003, 2.6257329E-003,-9.6862792E-004, 1.5524028E-004, 1.0000000E+000, 3.7000000E+001, 5.0157602E-001, 6.1797738E-009, 0.0000000E+000, 1.2566457E-004
 2.1800000E+000,-5.4462862E-003, 2.5930614E-003,-9.5528936E-004, 1.5853825E-004, 1.0000000E+000, 3.7000000E+001, 5.0169391E-001, 6.1701547E-009, 0.0000000E+000, 1.2562914E-004
 2.1860000E+000,-5.4172226E-003, 2.5612246E-003,-9.4157965E-004, 1.6170431E-004, 1.0000000E+000, 3.7000000E+001, 5.0179499E-001, 6.1594885E-009, 0.0000000E+000, 1.2559416E-004
 2.1900000E+000,-5.3862804E-003, 2.5301299E-003,-9.2755746E-004, 1.6488012E-004, 1.0000000E+000, 3.7000000E+001, 5.0187966E-001, 6.1483282E-009, 0.0000000E+000, 1.2555959E-004
 2.1960000E+000,-5.3532796E-003, 2.4998979E-003,-9.1319092E-004, 1.6813211E-004, 1.0000000E+000, 3.7000000E+001, 5.0195655E-001, 6.1422142E-009, 0.0000000E+000, 1.2552544E-004
 2.2000000E+000,-5.3185586E-003, 2.4704340E-003,-8.9853296E-004, 1.7141293E-004, 1.0000000E+000, 3.7000000E+001, 5.0200702E-001, 6.1313541E-009, 0.0000000E+000, 1.2549165E-004
 2.2060000E+000,-5.2819680E-003, 2.4418643E-003,-8.8355179E-004, 1.7453556E-004, 1.0000000E+000, 3.7000000E+001, 5.0210624E-001, 6.1500480E-009, 0.0000000E+000, 1.2545826E-004
 2.2100000E+000,-5.2438291E-003, 2.4140920E-003,-8.6829536E-004, 1.7722165E-004, 1.0000000E+000, 3.7000000E+001, 5.0205165E-001, 6.1045906E-009, 0.0000000E+000, 1.2542519E-004
 2.2160000E+000,-5.2040240E-003, 2.3872490E-003,-8.5273182E-004, 1.7891504E-004, 1.0000000E+000, 3.7000000E+001, 5.0205862E-001, 6.0916126E-009, 0.0000000E+000, 1.2539245E-004
 2.2200000E+000,-5.1628540E-003, 2.3612353E-003,-8.3690510E-004, 1.7921134E-004, 1.0000000E+000, 3.7000000E+001, 5.0203841E-001, 6.0689089E-009, 0.0000000E+000, 1.2535999E-004
 2.2260000E+000,-5.1202320E-003, 2.3361886E-003,-8.2078274E-004, 1.7724743E-004, 1.0000000E+000, 3.7000000E+001, 5.0201078E-001, 6.0438491E-009, 0.0000000E+000, 1.2532781E-004
 2.2300000E+000,-5.0764352E-003, 2.3120052E-003,-8.0440496E-004, 1.7274047E-004, 1.0000000E+000, 3.7000000E+001, 5.0201038E-001, 6.0300337E-009, 0.0000000E+000, 1.2529584E-004
 2.2360000E+000,-5.0314048E-003, 2.2888278E-003,-7.8773725E-004, 1.6478841E-004, 1.0000000E+000, 3.7000000E+001, 5.0169363E-001, 5.8752457E-009, 0.0000000E+000, 1.2526408E-004
 2.2400000E+000,-4.9853893E-003, 2.2665474E-003,-7.7081593E-004, 1.5350631E-004, 1.0000000E+000, 3.7000000E+001, 5.0081618E-001, 5.4900601E-009, 0.0000000E+000, 1.2523247E-004
 2.2460000E+000,-4.9383527E-003, 2.2453100E-003,-7.5360266E-004, 1.3831958E-004, 1.0000000E+000, 3.6000000E+001, 4.9527154E-001, 7.4588851E-009, 0.0000000E+000, 1.2520101E-004
 2.2520000E+000,-4.8808150E-003, 2.2210987E-003,-7.3259078E-004, 1.1958356E-004, 1.0000000E+000, 3.6333333E+001, 4.9765259E-001, 7.0180090E-009, 0.0000000E+000, 1.2516338E-004
 2.2560000E+000,-4.8320488E-003, 2.2019980E-003,-7.1477814E-004, 1.1478483E-004, 1.0000000E+000, 3.7000000E+001, 5.0172421E-001, 5.7791234E-009, 0.0000000E+000, 1.2513211E-004
 2.2620000E+000,-4.7825583E-003, 2.1839852E-003,-6.9665455E-004, 1.0945963E-004, 1.0000000E+000, 3.7000000E+001, 5.0247084E-001, 6.0685761E-009, 0.0000000E+000, 1.2510089E-004
 2.2660000E+000,-4.7325009E-003, 2.1669311E-003,-6.7825176E-004, 1.0251751E-004, 1.0000000E+000, 3.7000000E+001, 5.0283599E-001, 6.1950646E-009, 0.0000000E+000, 1.2506970E-004
 2.2720000E+000,-4.6818616E-003, 2.1509768E-003,-6.5952194E-004, 9.4277583E-005, 1.0000000E+000, 3.7000000E+001, 5.0305521E-001, 6.2577670E-009, 0.0000000E+000, 1.2503852E-004
 2.2760000E+000,-4.6307626E-003, 2.1359848E-003,-6.4049989E-004, 8.5371009E-005, 1.0000000E+000, 3.7000000E+001, 5.0321821E-001, 6.2977914E-009, 0.0000000E+000, 1.2500735E-004
 2.2820000E+000,-4.5791844E-003, 2.1220883E-003,-6.2113878E-004, 8.3033213E-005, 1.0000000E+000, 3.7000000E+001, 5.0329614E-001, 6.3041432E-009, 0.0000000E+000, 1.2497618E-004
 2.2860000E+000,-4.5272189E-003, 2.1091431E-003,-6.0147868E-004, 9.0651943E-005, 1.0000000E+000, 3.7000000E+001, 5.0314521E-001, 6.2121580E-009, 0.0000000E+000, 1.2494502E-004
 2.2920000E+000,-4.4748378E-003, 2.0972722E-003,-5.8147760E-004, 9.5486393E-005, 1.0000000E+000, 3.7000000E+001, 5.0223215E-001, 5.7985503E-009, 0.0000000E+000, 1.2491385E-004
 2.2960000E+000,-4.4221100E-003, 2.0863271E-003,-5.6118191E-004, 9.7674115E-005, 1.0000000E+000, 3.7000000E+001, 5.0296350E-001, 6.1164850E-009, 0.0000000E+000, 1.2488270E-004
 2.3020000E+000,-4.3689974E-003, 2.0764198E-003,-5.4055797E-004, 9.8445693E-005, 1.0000000E+000, 3.7000000E+001, 5.0322259E-001, 6.2470490E-009, 0.0000000E+000, 1.2485158E-004
 2.3060000E+000,-4.3155532E-003, 2.0674001E-003,-5.1965779E-004, 1.0521816E-004, 1.0000000E+000, 3.7000000E+001, 5.0313156E-001, 6.2321576E-009, 0.0000000E+000, 1.2482049E-004
 2.3120000E+000,-4.2617311E-003, 2.0593688E-003,-4.9845893E-004, 1.1087400E-004, 1.0000000E+000, 3.7000000E+001, 5.0315323E-001, 6.2845116E-009, 0.0000000E+000, 1.2478946E-004
 2.3160000E+000,-4.2075759E-003, 2.0521776E-003,-4.7701701E-004, 1.1422278E-004, 1.0000000E+000, 3.7000000E+001, 5.0307423E-001, 6.3021193E-009, 0.0000000E+000, 1.2475850E-004
 2.3220000E+000,-4.1530351E-003, 2.0459160E-003,-4.5532206E-004, 1.1541471E-004, 1.0000000E+000, 3.7000000E+001, 5.0301475E-001, 6.3385028E-009, 0.0000000E+000, 1.2472764E-004
 2.3260000E+000,-4.0981514E-003, 2.0404402E-003,-4.3342999E-004, 1.1515672E-004, 1.0000000E+000, 3.7000000E+001, 5.0301612E-001, 6.4074778E-009, 0.0000000E+000, 1.2469689E-004
 2.3320000E+000,-4.0428691E-003, 2.0358297E-003,-4.1134283E-004, 1.1372499E-004, 1.0000000E+000, 3.7000000E+001, 5.0298073E-001, 6.4579159E-009, 0.0000000E+000, 1.2466627E-004
 2.3360000E+000,-3.9872328E-003, 2.0319471E-003,-3.8911256E-004, 1.1165222E-004, 1.0000000E+000, 3.7000000E+001, 5.0291592E-001, 6.4877898E-009, 0.0000000E+000, 1.2463580E-004
 2.3420000E+000,-3.9311870E-003, 2.0288625E-003,-3.6675082E-004, 1.0939857E-004, 1.0000000E+000, 3.7000000E+001, 5.0290760E-001, 6.5319358E-009, 0.0000000E+000, 1.2460551E-004
 2.3460000E+000,-3.8747802E-003, 2.0264468E-003,-3.4430178E-004, 1.0926397E-004, 1.0000000E+000, 3.7000000E+001, 5.0285463E-001, 6.5401180E-009, 0.0000000E+000, 1.2457540E-004
 2.3520000E+000,-3.8179604E-003, 2.0247622E-003,-3.2178344E-004, 1.0968284E-004, 1.0000000E+000, 3.7000000E+001, 5.0282792E-001, 6.5426171E-009, 0.0000000E+000, 1.2454550E-004
 2.3560000E+000,-3.7607811E-003, 2.0236886E-003,-2.9922958E-004, 1.0958553E-004, 1.0000000E+000, 3.7000000E+001, 5.0282797E-001, 6.5421365E-009, 0.0000000E+000, 1.2451581E-004
 2.3620000E+000,-3.7031963E-003, 2.0232818E-003,-2.7666171E-004, 1.0888804E-004, 1.0000000E+000, 3.7000000E+001, 5.0273666E-001, 6.4819304E-009, 0.0000000E+000, 1.2448637E-004
 2.3660000E+000,-3.6452647E-003, 2.0234319E-003,-2.5410315E-004, 1.0765630E-004, 1.0000000E+000, 3.7000000E+001, 5.0272143E-001, 6.4477920E-009, 0.0000000E+000, 1.2445715E-004
 2.3720000E+000,-3.5869491E-003, 2.0241899E-003,-2.3157834E-004, 1.0579966E-004, 1.0000000E+000, 3.7000000E+001, 5.0260836E-001, 6.3599648E-009, 0.0000000E+000, 1.2442820E-004
 2.3760000E+000,-3.5283118E-003, 2.0254561E-003,-2.0910257E-004, 1.0337888E-004, 1.0000000E+000, 3.7000000E+001, 5.0243332E-001, 6.2426507E-009, 0.0000000E+000, 1.2439949E-004
 2.3820000E+000,-3.4693271E-003, 2.0272784E-003,-1.8670527E-004, 1.0028763E-004, 1.0000000E+000, 3.7000000E+001, 5.0232504E-001, 6.1602500E-009, 0.0000000E+000, 1.2437105E-004
 2.3860000E+000,-3.4100590E-003, 2.0295669E-003,-1.6439716E-004, 9.7688806E-005, 1.0000000E+000, 3.7000000E+001, 5.0217098E-001, 6.0640833E-009, 0.0000000E+000, 1.2434286E-004
 2.3920000E+000,-3.3504944E-003, 2.0323672E-003,-1.4221637E-004, 9.7488182E-005, 1.0000000E+000, 3.7000000E+001, 5.0199966E-001, 5.9712671E-009, 0.0000000E+000, 1.2431495E-004
 2.3960000E+000,-3.2906971E-003, 2.0355983E-003,-1.2017117E-004, 9.7194215E-005, 1.0000000E+000, 3.7000000E+001, 5.0183960E-001, 5.8939897E-009, 0.0000000E+000, 1.2428727E-004
 2.4020000E+000,-3.2306673E-003, 2.0393038E-003,-9.8311138E-005, 9.6694010E-005, 1.0000000E+000, 3.7000000E+001, 5.0157273E-001, 5.7822688E-009, 0.0000000E+000, 1.2425986E-004
 2.4060000E+000,-3.1704655E-003, 2.0434098E-003,-7.6641365E-005, 9.5942059E-005, 1.0000000E+000, 3.7000000E+001, 5.0103723E-001, 5.5659993E-009, 0.0000000E+000, 1.2423266E-004
 2.4120000E+000,-3.1101055E-003, 2.0479579E-003,-5.5222736E-005, 9.4845144E-005, 1.0000000E+000, 3.7000000E+001, 5.0056904E-001, 5.3889198E-009, 0.0000000E+000, 1.2420570E-004
 2.4160000E+000,-3.0496422E-003, 2.0528800E-003,-3.4053650E-005, 9.3418169E-005, 1.0000000E+000, 3.7000000E+001, 5.0000061E-001, 5.1782382E-009, 0.0000000E+000, 1.2417894E-004
 2.4220000E+000,-2.9891024E-003, 2.0582155E-003,-1.3202958E-005, 9.1609435E-005, 1.0000000E+000, 3.7000000E+001, 4.9944487E-001, 4.9768755E-009, 0.0000000E+000, 1.2415238E-004
 2.4260000E+000,-2.9285331E-003, 2.0639007E-003, 7.3418392E-006, 8.9484102E-005, 1.0000000E+000, 3.7000000E+001, 4.9910630E-001, 4.8548444E-009, 0.0000000E+000, 1.2412598E-004
 2.4320000E+000,-2.8679737E-003, 2.0699724E-003, 2.7509216E-005, 8.7250256E-005, 1.0000000E+000, 3.7000000E+001, 4.9946128E-001, 4.9794640E-009, 0.0000000E+000, 1.2409975E-004
 2.4360000E+000,-2.8074615E-003, 2.0763711E-003, 4.7325422E-005, 8.7885922E-005, 1.0000000E+000, 3.7000000E+001, 5.0017916E-001, 5.2392372E-009, 0.0000000E+000, 1.2407364E-004
 2.4420000E+000,-2.7470472E-003, 2.0831310E-003, 6.6721273E-005, 8.9300007E-005, 1.0000000E+000, 3.7000000E+001, 5.0111550E-001, 5.5977974E-009, 0.0000000E+000, 1.2404766E-004
 2.4460000E+000,-2.6867571E-003, 2.0901963E-003, 8.5736836E-005, 9.0014250E-005, 1.0000000E+000, 3.7000000E+001, 5.0188119E-001, 5.9010960E-009, 0.0000000E+000, 1.2402176E-004
 2.4520000E+000,-2.6266521E-003, 2.0975992E-003, 1.0430866E-004, 9.0214756E-005, 1.0000000E+000, 3.7000000E+001, 5.0252623E-001, 6.1681167E-009, 0.0000000E+000, 1.2399593E-004
 2.4560000E+000,-2.5667460E-003, 2.1052876E-003, 1.2248808E-004, 9.6310973E-005, 1.0000000E+000, 3.7000000E+001, 5.0308035E-001, 6.4065024E-009, 0.0000000E+000, 1.2397015E-004
 2.4620000E+000,-2.5071087E-003, 2.1132924E-003, 1.4021852E-004, 1.0466205E-004, 1.0000000E+000, 3.7000000E+001, 5.0349848E-001, 6.5939276E-009, 0.0000000E+000, 1.2394439E-004
 2.4660000E+000,-2.4477414E-003, 2.1215660E-003, 1.5755847E-004, 1.1113742E-004, 1.0000000E+000, 3.7000000E+001, 5.0369361E-001, 6.6793746E-009, 0.0000000E+000, 1.2391863E-004
 2.4720000E+000,-2.3887210E-003, 2.1301393E-003, 1.7445747E-004, 1.1529181E-004, 1.0000000E+000, 3.7000000E+001, 5.0382851E-001, 6.7389163E-009, 0.0000000E+000, 1.2389284E-004
 2.4760000E+000,-2.3300364E-003, 2.1389695E-003, 1.9097692E-004, 1.1735064E-004, 1.0000000E+000, 3.7000000E+001, 5.0388204E-001, 6.7574957E-009, 0.0000000E+000, 1.2386700E-004
 2.4820000E+000,-2.2717706E-003, 2.1480894E-003, 2.0707115E-004, 1.1705841E-004, 1.0000000E+000, 3.7000000E+001, 5.0389448E-001, 6.7510529E-009, 0.0000000E+000, 1.2384107E-004
 2.4860000E+000,-2.2139007E-003, 2.1574613E-003, 2.2280174E-004, 1.1484197E-004, 1.0000000E+000, 3.7000000E+001, 5.0394260E-001, 6.7552789E-009, 0.0000000E+000, 1.2381504E-004
 2.4920000E+000,-2.1565150E-003, 2.1671219E-003, 2.3812729E-004, 1.1350198E-004, 1.0000000E+000, 3.7000000E+001, 5.0377369E-001, 6.6427647E-009, 0.0000000E+000, 1.2378885E-004
 2.4960000E+000,-2.0995795E-003, 2.1770384E-003, 2.5310891E-004, 1.1707102E-004, 1.0000000E+000, 3.7000000E+001, 5.0365033E-001, 6.5445279E-009, 0.0000000E+000, 1.2376248E-004
 2.5020000E+000,-2.0431872E-003, 2.1872537E-003, 2.6771148E-004, 1.2037724E-004, 1.0000000E+000, 3.7000000E+001, 5.0364802E-001, 6.4950464E-009, 0.0000000E+000, 1.2373589E-004
 2.5060000E+000,-1.9872943E-003, 2.1977387E-003, 2.8199694E-004, 1.2290585E-004, 1.0000000E+000, 3.7000000E+001, 5.0334845E-001, 6.2988612E-009, 0.0000000E+000, 1.2370905E-004
 2.5120000E+000,-1.9319980E-003, 2.2085445E-003, 2.9594062E-004, 1.2430656E-004, 1.0000000E+000, 3.7000000E+001, 5.0314001E-001, 6.1440150E-009, 0.0000000E+000, 1.2368189E-004
 2.5160000E+000,-1.8772453E-003, 2.2196443E-003, 3.0960731E-004, 1.2451003E-004, 1.0000000E+000, 3.7000000E+001, 5.0290397E-001, 5.9771264E-009, 0.0000000E+000, 1.2365441E-004
